GEV,67.1324,20.8146,M,Gällivare Airport
GFF,-34.2508,146.0670,M,Griffith Airport
GFK,47.9493,-97.1761,M,Grand Forks International Airport
GGG,32.3840,-94.7115,M,East Texas Regional Airport
GGT,23.5626,-75.8780,M,Exuma International Airport
GGW,48.2125,-106.6150,M,Glasgow Valley County Airport Wokal Field
GHA,32.3841,3.7941,M,Noumérat - Moufdi Zakaria Airport
GHB,25.2847,-76.3310,M,Governor's Harbour Airport
GHT,25.1456,10.1426,M,Ghat Airport
GHV,45.7056,25.5229,L,Brașov-Ghimbav International Airport
GIB,36.1517,-5.3498,L,Gibraltar Airport
GID,-3.4172,29.9113,M,Gitega Airport
GIG,-22.8100,-43.2506,L,Rio Galeão – Tom Jobim International Airport
GIL,35.9188,74.3336,M,Gilgit Airport
GIS,-38.6633,177.9780,M,Gisborne Airport
GIZ,16.9011,42.5858,M,Jizan Regional Airport / King Abdullah bin Abdulaziz Airport
GJA,16.4454,-85.9066,M,La Laguna Airport
GJL,36.7941,5.8737,L,Jijel Ferhat Abbas Airport
GJT,39.1267,-108.5294,M,Grand Junction Regional Airport
GKA,-6.0817,145.3920,M,Goroka Airport
GKN,62.1559,-145.4547,M,Gulkana Airport
GLA,55.8719,-4.4331,L,Glasgow Airport
GLF,8.6540,-83.1822,M,Golfito Airport
GLH,33.4829,-90.9856,M,Mid Delta Regional Airport
GLT,-23.8698,151.2254,M,Gladstone Airport
GMA,3.2354,19.7713,M,Gemena Airport
GMB,8.1288,34.5631,M,Gambela Airport
GME,52.5270,31.0167,M,Gomel Airport
GMO,10.2989,10.9000,M,Gombe Lawanti International Airport
GMP,37.5583,126.7910,L,Seoul Gimpo International Airport
GMQ,34.4181,100.3011,M,Golog Maqên Airport
GMR,-23.0799,-134.8900,M,Totegegie Airport
GNB,45.3629,5.3294,M,Grenoble Alpes Isère Airport
GND,12.0040,-61.7853,L,Maurice Bishop International Airport
GNJ,40.7387,46.3204,L,Ganja International Airport
GNS,1.1663,97.7052,M,Binaka Airport
GNV,29.6901,-82.2718,M,Gainesville Regional Airport
GNY,37.4457,38.8956,L,Şanlıurfa GAP Airport
GOA,44.4120,8.8407,L,Genoa Cristoforo Colombo Airport
GOH,64.1911,-51.6791,L,Nuuk International Airport
GOI,15.3801,73.8333,L,Goa Dabolim International Airport
GOJ,56.2274,43.7852,L,Nizhny Novgorod / Strigino International Airport
GOM,-1.6668,29.2380,L,Goma International Airport
GOP,26.7397,83.4497,M,Gorakhpur Airport
GOQ,36.4006,94.7861,M,Golmud Airport
GOT,57.6628,12.2798,L,Göteborg Landvetter Airport
GOU,9.3348,13.3721,L,Garoua International Airport
GOV,-12.2694,136.8180,M,Gove Airport
GOX,15.7443,73.8606,L,Manohar International Airport
GPA,38.1511,21.4256,M,Patras Araxos Agamemnon Airport
GPI,2.5701,-77.8980,M,Guapi Airport
GPS,-0.4538,-90.2659,M,Seymour Galapagos Ecological Airport
GPT,30.4056,-89.0698,M,Gulfport Biloxi International Airport
GRB,44.4835,-88.1308,M,Austin Straubel International Airport
GRI,40.9675,-98.3096,M,Central Nebraska Regional Airport
GRJ,-34.0056,22.3789,L,George Airport
GRK,31.0672,-97.8289,M,Killeen Regional Airport / Robert Gray Army Airfield
GRO,41.9046,2.7618,L,Girona-Costa Brava Airport
GRQ,53.1191,6.5777,L,Groningen Airport Eelde
GRR,42.8808,-85.5228,L,Gerald R. Ford International Airport
GRU,-23.4313,-46.4700,L,São Paulo/Guarulhos–Governor André Franco Montoro Internatio
GRV,43.3881,45.6998,L,Akhmat Kadyrov Grozny International Airport
GRW,39.0922,-28.0298,M,Graciosa Airport
GRX,37.1887,-3.7774,M,F.G.L. Airport Granada-Jaén Airport
GRY,66.5458,-18.0173,M,Grímsey Airport
GRZ,46.9911,15.4396,L,Graz Airport
GSM,26.7546,55.9024,L,Qeshm International Airport
GSO,36.0994,-79.9373,L,Piedmont Triad International Airport
GSP,34.8957,-82.2189,M,Greenville-Spartanburg International Airport
GST,58.4253,-135.7070,M,Gustavus Airport
GSV,51.7128,46.1711,L,Gagarin International Airport
GTE,-13.9724,136.4586,M,Groote Eylandt Airport
GTF,47.4820,-111.3710,M,Great Falls International Airport
GTR,33.4503,-88.5914,M,Golden Triangle Regional Airport
GUA,14.5829,-90.5275,L,La Aurora International Airport
GUC,38.5347,-106.9346,M,Gunnison Crested Butte Regional Airport
GUM,13.4850,144.7973,L,Antonio B. Won Pat International Airport
GUP,35.5117,-108.7882,M,Gallup Municipal Airport
GUR,-10.3115,150.3340,M,Gurney Airport
GUW,47.1213,51.8203,L,Atyrau International Airport
GVA,46.2381,6.1090,L,Geneva International Airport
GVR,-18.8959,-41.9829,M,Coronel Altino Machado Airport
GWD,25.2967,62.4988,L,New Gwadar International Airport
GWL,26.2933,78.2278,M,Gwalior Airport
GWT,54.9132,8.3405,M,Westerland Sylt Airport
GXF,15.9659,48.7881,L,Seiyun Hadhramaut International Airport
GXG,-7.7545,15.2877,M,Negage Airport
GXH,34.8190,102.6223,M,Gannan Xiahe Airport
GYA,-10.8886,-65.3810,M,Guayaramerín Airport
GYD,40.4728,50.0509,L,Heydar Aliyev International Airport
GYE,-2.1574,-79.8836,L,José Joaquín de Olmedo International Airport
GYM,27.9690,-110.9250,M,General José María Yáñez International Airport
GYN,-16.6320,-49.2207,L,Santa Genoveva International Airport
GYS,32.3903,105.6946,M,Guangyuan Panlong Airport
GYU,36.0789,106.2169,M,Guyuan Liupanshan Airport
GYY,41.6171,-87.4132,M,Gary/Chicago International Airport
GZP,36.2988,32.2970,M,Gazipaşa-Alanya Airport
GZT,36.9472,37.4787,L,Gaziantep Oğuzeli International Airport
HAC,33.1148,139.7856,M,Hachijojima Airport
HAD,56.6911,12.8202,M,Halmstad Airport
HAH,-11.5337,43.2719,L,Prince Said Ibrahim International Airport
HAJ,52.4611,9.6851,L,Hannover Airport
HAK,19.9349,110.4590,L,Haikou Meilan International Airport
HAM,53.6304,9.9882,L,Hamburg Helmut Schmidt Airport
HAN,21.2212,105.8070,L,Noi Bai International Airport
HAQ,6.7432,73.1671,L,Hanimaadhoo International Airport
HAS,27.4379,41.6863,L,Hail International Airport
HAU,59.3453,5.2084,M,Haugesund Airport  Karmøy
HAV,22.9892,-82.4091,L,José Martí International Airport
HBA,-42.8370,147.5130,L,Hobart International Airport
HBE,30.9325,29.6964,L,Alexandria International Airport
HBX,15.3611,75.0821,M,Hubballi Airport
HCJ,24.8043,107.7108,M,Hechi Jinchengjiang Airport
HCR,62.1883,-159.7750,M,Holy Cross Airport
HCZ,25.7534,112.8454,M,Chenzhou Beihu Airport
HDF,53.8787,14.1523,M,Heringsdorf Airport
HDG,36.5248,114.4241,M,Handan Airport
HDM,34.8664,48.5607,M,Hamadan Airport
HDN,40.4812,-107.2180,M,Yampa Valley Airport
HDS,-24.3619,31.0529,M,Eastgate Airport / Air Force Base Hoedspruit
HDY,6.9332,100.3930,L,Hat Yai International Airport
HEA,34.2100,62.2283,L,Herat - Khwaja Abdullah Ansari International Airport
HEH,20.7471,96.7920,M,Heho Airport
HEK,50.1716,127.3089,M,Heihe Aihui Airport
HEL,60.3184,24.9633,L,Helsinki Vantaa Airport
HER,35.3397,25.1803,L,Heraklion International Nikos Kazantzakis Airport
HET,40.8497,111.8246,L,Hohhot Baita International Airport
HFA,32.8102,35.0437,M,Uri Michaeli Haifa International Airport
HFE,31.9878,116.9769,L,Hefei Xinqiao International Airport
HFN,64.2956,-15.2272,M,Hornafjörður Airport
HFT,70.6797,23.6686,M,Hammerfest Airport
HGA,9.5141,44.0835,L,Egal International Airport
HGH,30.2361,120.4289,L,Hangzhou Xiaoshan International Airport
HGI,26.9668,93.6388,M,Itanagar Donyi Polo Hollongi Airport
HGN,19.3013,97.9758,M,Mae Hong Son Airport
HGO,9.3872,-5.5567,M,Korhogo Airport
HGR,39.7088,-77.7280,M,Hagerstown Regional Richard A Henson Field
HGU,-5.8282,144.2994,M,Mount Hagen Kagamuga Airport
HHH,32.2244,-80.6975,M,Hilton Head Airport
HHN,49.9464,7.2617,L,Frankfurt-Hahn Airport
HHQ,12.6362,99.9515,M,Hua Hin Airport
HHR,33.9228,-118.3350,M,Jack Northrop Field Hawthorne Municipal Airport
HIA,33.7927,119.1267,L,Huai'an Lianshui Airport
HIB,47.3848,-92.8369,M,Range Regional Airport
HID,-10.5856,142.2928,M,Horn Island Airport
HII,34.5705,-114.3577,M,Lake Havasu City Airport
HIJ,34.4361,132.9190,L,Hiroshima Airport
HIN,35.0886,128.0717,M,Sacheon Airport / Sacheon Air Base
HIR,-9.4280,160.0550,L,Honiara International Airport
HJJ,27.4431,109.7047,M,Huaihua Zhijiang Airport
HJR,24.8172,79.9186,M,Khajuraho Airport
HKD,41.7700,140.8220,L,Hakodate Airport
HKG,22.3118,113.9149,L,Hong Kong International Airport
HKK,-42.7136,170.9850,M,Hokitika Airfield
HKN,-5.4638,150.4073,M,Hoskins Airport
HKT,8.1133,98.3174,L,Phuket International Airport
HLA,-25.9390,27.9266,L,Lanseria International Airport
HLD,49.2086,119.8223,L,Hulunbuir Hailar Airport
HLE,-15.9589,-5.6461,M,Saint Helena International Airport
HLN,46.6068,-111.9830,M,Helena Regional Airport
HLP,-6.2670,106.8903,L,Halim Perdanakusuma International Airport
HLZ,-37.8670,175.3320,M,Hamilton International Airport
HMA,61.0285,69.0861,M,Khanty Mansiysk Airport
HMB,26.3425,31.7430,L,Suhaj International Airport
HME,31.6730,6.1404,M,Hassi Messaoud-Oued Irara Krim Belkacem Airport
HMI,42.8414,93.6692,M,Hami Airport
HMO,29.0928,-111.0530,L,General Ignacio L. Pesqueira International Airport
HNA,39.4286,141.1350,M,Iwate Hanamaki Airport
HND,35.5497,139.7870,L,Tokyo Haneda International Airport
HNL,21.3184,-157.9257,L,Daniel K. Inouye International Airport
HNM,20.7956,-156.0140,M,Hana Airport
HNS,59.2439,-135.5239,M,Haines Airport
HOB,32.6875,-103.2170,M,Lea County Regional Airport
HOF,25.2853,49.4852,L,Al-Ahsa International Airport
HOG,20.7851,-76.3155,L,Frank Pais International Airport
HOI,-18.0748,-140.9460,M,Hao Airport
HOM,59.6445,-151.4792,M,Homer Airport
HOR,38.5199,-28.7159,M,Horta Airport
HOT,34.4788,-93.0963,M,Memorial Field Airport
HOU,29.6453,-95.2768,L,William P. Hobby Airport
HOV,62.1800,6.0741,M,Ørsta-Volda Airport  Hovden
HPA,-19.7770,-174.3410,M,Lifuka Island Airport
HPG,31.6260,110.3400,M,Shennongjia Hongping Airport
HPH,20.8174,106.7243,L,Cat Bi International Airport
HPN,41.0670,-73.7076,M,Westchester County Airport
HQL,37.6613,75.2889,M,Tashikuergan Hongqilafu Airport
HRB,45.6234,126.2500,L,Harbin Taiping International Airport
HRE,-17.9318,31.0928,L,Robert Gabriel Mugabe International Airport
HRG,27.1768,33.7967,L,Hurghada International Airport
HRI,6.2839,81.1242,M,Mattala Rajapaksa International Airport
HRL,26.2285,-97.6544,M,Valley International Airport
HRO,36.2615,-93.1547,M,Boone County Airport
HSA,43.3111,68.5504,L,Hazrat Sultan International Airport
HSC,24.9786,113.4210,M,Shaoguan Danxia Airport
HSG,33.1497,130.3020,L,Kyushu Saga International Airport
HSL,65.6979,-156.3510,M,Huslia Airport
HSN,29.9339,122.3623,L,Zhoushan Putuoshan International Airport
HSR,22.3788,71.0394,L,Rajkot International Airport
HSS,29.1861,75.7414,L,Maharaja Agrasen International Airport
HSV,34.6362,-86.7744,M,Huntsville International Airport
HTA,52.0248,113.3058,L,Chita-Kadala International Airport
HTG,71.9781,102.4910,M,Khatanga Airport
HTI,-20.3581,148.9520,M,Hamilton Island Airport
HTN,37.0385,79.8649,M,Hotan Airport
HTS,38.3667,-82.5580,M,Tri-State Airport / Milton J. Ferguson Field
HTT,38.2016,90.8378,M,Huatugou Airport
HTY,36.3608,36.2856,M,Hatay Airport
HUH,-16.6871,-151.0216,M,Huahine-Fare Airport
HUI,16.4006,107.7031,M,Phu Bai International Airport
HUN,24.0232,121.6180,L,Hualien Chiashan Airport
HUO,45.4872,119.4072,M,Holingol Huolinhe Airport
HUU,-9.8788,-76.2048,M,Alferez Fap David Figueroa Fernandini Airport
HUX,15.7754,-96.2605,L,Bahías de Huatulco International Airport
HUY,53.5762,-0.3495,M,Humberside Airport
HUZ,23.0500,114.6000,M,Huizhou Pingtan Airport
HVB,-25.3201,152.8807,M,Hervey Bay Airport
HVD,47.9541,91.6282,M,Khovd Airport
HVG,71.0097,25.9836,M,Honningsvåg Airport  Valan
HVN,41.2629,-72.8877,M,Tweed New Haven Airport
HVR,48.5414,-109.7629,M,Havre City County Airport
HWR,30.7485,75.6298,L,Halwara International Airport
HXD,37.1253,97.2687,M,Haixi Delingha Airport
HYA,41.6693,-70.2804,M,Cape Cod Gateway Airport
HYD,17.2313,78.4299,L,Rajiv Gandhi International Airport
HYN,28.5622,121.4290,M,Taizhou Luqiao Airport
HYS,38.8445,-99.2731,M,Hays Regional Airport
HZA,35.2130,115.7367,M,Heze Mudan Airport
HZG,33.1335,107.2038,M,Hanzhong Chenggu Airport
HZH,26.3222,109.1499,M,Liping Airport
IAA,67.4372,86.6219,M,Igarka Airport
IAD,38.9445,-77.4558,L,Washington Dulles International Airport
IAG,43.1073,-78.9462,M,Niagara Falls International Airport
IAH,29.9844,-95.3414,L,George Bush Intercontinental Airport
IAM,28.0515,9.6429,M,Zarzaitine - In Aménas Airport
IAN,66.9761,-160.4390,M,Bob Baker Memorial Airport
IAR,57.5607,40.1574,L,Golden Ring Yaroslavl International Airport
IAS,47.1796,27.6214,L,Iaşi International Airport
IBA,7.3625,3.9783,M,Ibadan Airport
IBE,4.4216,-75.1333,M,Perales Airport
IBR,36.1815,140.4144,L,Ibaraki Airport
IBZ,38.8729,1.3731,L,Ibiza Airport
ICN,37.4691,126.4510,L,Incheon International Airport
ICT,37.6503,-97.4286,M,Wichita Dwight D. Eisenhower National Airport
IDA,43.5146,-112.0710,M,Idaho Falls Regional Airport
IDR,22.7214,75.8005,L,Devi Ahilya Bai Holkar International Airport
IEG,52.1385,15.7986,M,Zielona Góra-Babimost Airport
IFJ,66.0581,-23.1353,M,Ísafjörður Airport
IFN,32.7551,51.8839,L,Isfahan Shahid Beheshti International Airport
IFO,48.8842,24.6861,M,Ivano-Frankivsk International Airport
IGA,20.9750,-73.6669,M,Inagua Airport
IGD,39.9766,43.8766,M,Iğdır Airport
IGR,-25.7373,-54.4734,M,Cataratas Del Iguazú International Airport
IGT,43.3233,45.0126,M,Magas Airport
IGU,-25.5942,-54.4894,L,Cataratas International Airport
IJK,56.8345,53.4622,M,Izhevsk Airport
IKA,35.4161,51.1522,L,Imam Khomeini International Airport
IKG,42.5081,78.4078,M,Karakol International Airport
IKI,33.7490,129.7850,M,Iki Airport
IKS,71.6977,128.9030,M,Tiksi Airport
IKT,52.2667,104.3956,L,Irkutsk International Airport
IKU,42.5856,76.7012,L,Issyk-Kul International Airport
ILD,41.7282,0.5350,M,Lleida-Alguaire Airport
ILG,39.6787,-75.6065,M,Wilmington Airport
ILI,59.7544,-154.9110,M,Iliamna Airport
ILM,34.2723,-77.9051,M,Wilmington International Airport
ILO,10.8330,122.4934,L,Iloilo International Airport
ILP,-22.5889,167.4560,M,Île des Pins Airport
ILQ,-17.6950,-71.3440,M,General Jorge Fernandez Maldon Airport
ILR,8.4402,4.4939,L,General Tunde Idiagbon International Airport
ILS,13.6995,-89.1199,M,Ilopango International Airport
ILY,55.6827,-6.2575,M,Islay Airport
IMF,24.7600,93.8967,L,Bir Tikendrajit International Airport
IMP,-5.5313,-47.4600,M,Prefeito Renato Moreira Airport
IMT,45.8191,-88.1146,M,Ford Airport
INC,38.3228,106.3932,L,Yinchuan Hedong International Airport
IND,39.7173,-86.2944,L,Indianapolis International Airport
INH,-23.8764,35.4085,M,Inhambane Airport
INI,43.3365,21.8562,L,Niš Constantine the Great Airport
INL,48.5662,-93.4031,M,Falls International Airport
INN,47.2602,11.3440,L,Innsbruck Airport
INU,-0.5479,166.9195,M,Nauru International Airport
INV,57.5425,-4.0475,M,Inverness Airport
INZ,27.2510,2.5120,M,In Salah Airport
IOA,39.6964,20.8225,M,Ioannina King Pyrrhus National Airport
IOM,54.0831,-4.6239,L,Isle of Man Airport
IOS,-14.8159,-39.0335,M,Bahia - Jorge Amado Airport
IPC,-27.1654,-109.4210,L,Mataveri International Airport
IPH,4.5673,101.0916,L,Sultan Azlan Shah Airport
IPI,0.8619,-77.6718,M,San Luis Airport
IPL,32.8354,-115.5740,M,Imperial County Airport
IPN,-19.4707,-42.4876,M,Usiminas Airport
IPT,41.2421,-76.9224,M,Williamsport Regional Airport
IQM,38.2345,85.4655,M,Qiemo Yudu Airport
IQN,35.8026,107.5989,M,Qingyang Xifeng Airport
IQQ,-20.5363,-70.1814,L,Diego Aracena International Airport
IQT,-3.7847,-73.3088,L,Coronel FAP Francisco Secada Vignetta International Airport
IRG,-12.7869,143.3050,M,Lockhart River Airport
IRJ,-29.3816,-66.7958,M,Capitan V A Almonacid Airport
IRK,40.0935,-92.5449,M,Kirksville Regional Airport
IRP,2.8276,27.5883,M,Matari Airport
ISA,-20.6664,139.4885,M,Mount Isa Airport
ISB,33.5490,72.8257,L,Islamabad International Airport
ISE,37.8554,30.3684,M,Süleyman Demirel International Airport
ISG,24.3964,124.2450,M,New Ishigaki Airport
ISK,20.1191,73.9129,L,Nashik International Airport
ISP,40.7963,-73.1017,M,Long Island MacArthur Airport
IST,41.2749,28.7321,L,İstanbul Airport
ISU,35.5605,45.3151,M,Jalal Talabani International Airport
ITB,-4.2421,-56.0007,M,Itaituba Airport
ITH,42.4910,-76.4584,M,Ithaca Tompkins Regional Airport
ITM,34.7809,135.4408,L,Osaka Itami International Airport
ITO,19.7214,-155.0454,M,Hilo International Airport
IUE,-19.0801,-169.9235,M,Niue International Airport
IVC,-46.4124,168.3130,M,Invercargill Airport
IVL,68.6073,27.4053,L,Ivalo Airport
IWA,56.9394,40.9408,M,Ivanovo South Airport
IWJ,34.6764,131.7900,M,Iwami Airport
IWK,34.1463,132.2472,M,Iwakuni Kintaikyo Airport
IXA,23.8870,91.2404,M,Agartala - Maharaja Bir Bikram Airport
IXB,26.6812,88.3286,L,Bagdogra Airport
IXC,30.6735,76.7885,L,Shaheed Bhagat Singh International Airport
IXD,25.4401,81.7339,M,Prayagraj Airport
IXE,12.9547,74.8868,L,Mangaluru International Airport
IXG,15.8593,74.6183,M,Belagavi Airport
IXI,27.2957,94.0973,M,Lilabari North Lakhimpur Airport
IXJ,32.6888,74.8382,M,Jammu Airport
IXK,21.3171,70.2704,M,Keshod Airport
IXL,34.1359,77.5465,M,Leh Kushok Bakula Rimpochee Airport
IXM,9.8345,78.0934,M,Madurai Airport
IXP,32.2336,75.6344,M,Pathankot Airport
IXR,23.3143,85.3217,M,Birsa Munda Airport
IXS,24.9129,92.9787,M,Silchar Airport
IXU,19.8629,75.3963,M,Aurangabad Airport
IXY,23.1127,70.1003,M,Kandla Airport
IXZ,11.6402,92.7290,L,Veer Savarkar International Airport / INS Utkrosh
IZA,-21.5131,-43.1731,M,Presidente Itamar Franco Airport
IZO,35.4136,132.8900,M,Izumo Enmusubi Airport
IZT,16.4460,-95.0937,M,General Antonio Cárdenas Rodríguez National Airport / Ixtepe
JAC,43.6073,-110.7380,M,Jackson Hole Airport
JAE,-5.5925,-78.7740,M,Shumba Airport
JAF,9.7923,80.0701,L,Jaffna International Airport
JAI,26.8242,75.8122,L,Jaipur International Airport
JAN,32.3112,-90.0759,M,Jackson-Medgar Wiley Evers International Airport
JAU,-11.7831,-75.4734,M,Francisco Carle Airport
JAV,69.2432,-51.0571,M,Ilulissat Airport
JAX,30.4925,-81.6878,L,Jacksonville International Airport
JBQ,18.5725,-69.9856,M,La Isabela International Airport
JBR,35.8317,-90.6464,M,Jonesboro Municipal Airport
JCL,48.9482,14.4283,L,České Budějovice South Bohemian Airport
JDF,-21.7915,-43.3861,M,Francisco de Assis Airport
JDH,26.2511,73.0489,M,Jodhpur Airport
JDZ,29.3386,117.1760,M,Jingdezhen Luojia Airport
JED,21.6802,39.1574,L,King Abdulaziz International Airport
JEE,18.6631,-74.1703,M,Jérémie Airport
JEG,68.7218,-52.7847,M,Aasiaat Airport
JER,49.2079,-2.1955,M,Jersey Airport
JFK,40.6394,-73.7793,L,John F. Kennedy International Airport
JGA,22.4655,70.0126,M,Jamnagar Airport
JGD,50.3714,124.1175,M,Daxing'anling Elunchun Airport
JGN,39.8591,98.3393,L,Jiayuguan International Airport
JGS,26.8569,114.7370,M,Jinggangshan Airport
JHB,1.6413,103.6700,L,Senai International Airport
JHG,21.9746,100.7622,L,Xishuangbanna Gasa International Airport
JHM,20.9629,-156.6730,M,Kapalua Airport
JHS,66.9513,-53.7293,M,Sisimiut Airport
JIB,11.5473,43.1595,L,Djibouti-Ambouli Airport
JIC,38.5422,102.3483,M,Jinchang Jinchuan Airport
JIJ,9.3319,42.9118,L,Gerad Wilwal International Airport
JIM,7.6661,36.8166,M,Jimma Airport
JIQ,29.5133,108.8311,M,Qianjiang Wulingshan Airport
JJD,-2.9064,-40.3573,M,Comandante Ariston Pessoa Airport
JJN,24.7959,118.5886,L,Quanzhou Jinjiang International Airport
JJU,60.7638,-46.0650,M,Qaqortoq Airport
JKG,57.7576,14.0687,M,Jönköping Airport
JKH,38.3432,26.1406,M,Chios Island National Airport
JKR,26.7088,85.9224,M,Janakpur Airport
JLN,37.1518,-94.4983,M,Joplin Regional Airport
JLR,23.1778,80.0520,M,Jabalpur Airport
JMJ,22.4177,99.7840,M,Lancang Jingmai Airport
JMK,37.4351,25.3481,M,Mykonos Island National Airport
JMS,46.9297,-98.6782,M,Jamestown Regional Airport
JMU,46.8428,130.4643,M,Jiamusi Songjiang International Airport
JNB,-26.1401,28.2468,L,O.R. Tambo International Airport
JNG,35.6474,116.7433,M,Jining Da'an Airport
JNH,30.6981,120.6631,M,Jiaxing Nanhu Airport
JNU,58.3549,-134.5744,M,Juneau International Airport
JNZ,40.9360,121.2771,M,Jinzhou Bay Airport
JOE,62.6588,29.6194,M,Joensuu Airport
JOG,-7.7882,110.4320,M,Adisutjipto International Airport
JOI,-26.2245,-48.7974,M,Lauro Carneiro de Loyola Airport
JOL,6.0537,121.0110,M,Jolo Airport
JOS,9.6398,8.8691,M,Yakubu Gowon Airport
JPA,-7.1487,-34.9506,L,Presidente Castro Pinto International Airport
JRH,26.7305,94.1754,M,Jorhat Airport
JRO,-3.4270,37.0735,L,Kilimanjaro International Airport
JSA,26.8887,70.8650,M,Jaisalmer Airport
JSH,35.2161,26.1013,M,Sitia Airport
JSI,39.1771,23.5037,M,Skiathos Island National Airport
JSJ,47.1082,132.6579,M,Jiansanjiang Shidi Airport
JSO,-3.6145,-40.2314,M,Dr. Luciano de Arruda Coelho Regional Airport
JSR,23.1838,89.1608,M,Jessore Airport
JST,40.3161,-78.8339,M,John Murtha Johnstown Cambria County Airport
JTC,-22.1608,-49.0703,M,Bauru/Arealva–Moussa Nakhal Tobias State Airport
JTR,36.4000,25.4786,L,Santorini International Airport
JUB,4.8720,31.6011,L,Juba International Airport
JUJ,-24.3928,-65.0978,L,Gobernador Horacio Guzman International Airport
JUL,-15.4677,-70.1565,L,Inca Manco Capac International Airport
JUZ,28.9661,118.8988,M,Quzhou Airport
JXA,45.2930,131.1930,M,Jixi Xingkaihu Airport
JYV,62.3995,25.6783,M,Jyväskylä Airport
JZH,32.8533,103.6822,M,Jiuzhai Huanglong Airport
KAB,-16.5198,28.8850,M,Kariba Airport
KAC,37.0206,41.1914,M,Qamishli International Airport
KAD,10.6960,7.3201,L,Kaduna International Airport
KAI,5.1773,-59.4890,M,Kaieteur Airport
KAJ,64.2855,27.6924,M,Kajaani Airport
KAN,12.0456,8.5236,L,Mallam Aminu Kano International Airport
KAO,65.9876,29.2394,M,Kuusamo Airport
KAT,-35.0698,173.2871,M,Kaitaia Airport
KAW,10.0493,98.5380,M,Kawthoung Airport
KBL,34.5659,69.2123,L,Kabul International Airport
KBR,6.1669,102.2930,M,Sultan Ismail Petra Airport
KBV,8.0956,98.9890,L,Krabi International Airport
KCH,1.4874,110.3529,L,Kuching International Airport
KCM,37.5388,36.9535,M,Kahramanmaraş Airport
KCT,5.9937,80.3203,M,Koggala Airport
KCY,56.1776,92.5459,M,Krasnoyarsk Cheremshanka Airport
KCZ,33.5452,133.6702,L,Kochi Ryoma Airport
KDH,31.5058,65.8480,L,Ahmad Shah Baba International Airport
KDL,58.9908,22.8307,M,Kärdla Airport
KDM,0.4881,72.9969,M,Kaadedhdhoo Airport
KDO,1.8592,73.5219,M,Kadhdhoo Airport
KDU,35.3387,75.5386,L,Skardu International Airport
KEF,63.9850,-22.6056,L,Keflavik International Airport
KEJ,55.2701,86.1072,L,Alexei Leonov Kemerovo International Airport
KEM,65.7787,24.5821,M,Kemi-Tornio Airport
KEP,28.1036,81.6670,M,Nepalgunj Airport
KER,30.2713,56.9497,L,Ayatollah Hashemi Rafsanjani International Airport
KET,21.3016,99.6360,M,Kengtung Airport
KGA,-5.9001,22.4692,M,Kananga Airport
KGC,-35.7139,137.5210,M,Kingscote Airport
KGD,54.8916,20.5986,L,Khrabrovo Airport
KGF,49.6708,73.3344,L,Sary-Arka Airport
KGI,-30.7915,121.4646,M,Kalgoorlie Boulder Airport
KGL,-1.9686,30.1395,L,Kigali International Airport
KGP,62.1904,74.5338,M,Kogalym International Airport
KGS,36.7945,27.0911,L,Kos International Airport "Ippokratis"
KGT,30.1425,101.7387,M,Kangding Airport
KHD,33.4354,48.2829,M,Khoram Abad Airport
KHE,46.6758,32.5064,M,Kherson International Airport
KHG,39.5423,76.0202,L,Kashgar Laining International Airport
KHH,22.5771,120.3500,L,Kaohsiung International Airport
KHI,24.9065,67.1608,L,Jinnah International Airport
KHK,29.2605,50.3222,M,Khark Airport
KHN,28.8648,115.9027,L,Nanchang Changbei International Airport
KHS,26.1710,56.2406,M,Khasab Airport
KHT,33.2846,69.8073,M,Khost International Airport
KHV,48.5283,135.1886,M,Khabarovsk Novy Airport
KHX,-0.7165,29.6997,M,Savannah Airstrip
KIH,26.5254,53.9805,L,Kish International Airport
KIJ,37.9542,139.1122,L,Niigata Airport
KIK,35.4695,44.3489,L,Kirkuk International Airport
KIM,-28.8054,24.7649,L,Kimberley Airport
KIN,17.9357,-76.7875,L,Norman Manley International Airport
KIR,52.1809,-9.5238,M,Kerry Airport
KIS,-0.0861,34.7289,L,Kisumu International Airport
KIX,34.4273,135.2440,L,Kansai International Airport
KJA,56.1757,92.4858,L,Krasnoyarsk International Airport
KJB,15.7163,78.1692,M,Kurnool Airport
KJH,26.9720,107.9880,M,Kaili Huangping Airport
KJI,48.2223,86.9959,M,Burqin Kanas Airport
KJT,-6.6474,108.1656,M,Kertajati International Airport
KKC,16.4666,102.7840,M,Khon Kaen Airport
KKE,-35.2591,173.9133,M,Kerikeri Airport
KKJ,33.8459,131.0350,L,Kitakyushu Airport
KKN,69.7258,29.8913,M,Kirkenes Airport  Høybuktmoen
KKR,-15.6633,-146.8850,M,Kaukura Airport
KKS,33.8953,51.5770,M,Kashan Airport
KKW,-5.0358,18.7856,M,Kikwit Airport
KKX,28.3213,129.9280,M,Kikai Airport
KLH,16.6647,74.2894,M,Kolhapur Airport
KLO,11.6794,122.3760,L,Kalibo International Airport
KLR,56.6855,16.2876,M,Kalmar Airport
KLU,46.6425,14.3377,L,Klagenfurt Airport
KLV,50.2030,12.9150,L,Karlovy Vary Airport
KLW,55.5792,-133.0760,M,Klawock Airport
KLX,37.0683,22.0255,M,Kalamata Airport
KMA,-7.9636,145.7710,M,Kerema Airport
